"ID_Auftrag"	"Kunde"	"Datum"	"Nr"	"Betrag"
7910	830	"2013-07-11"	22635	"99.8"
7911	2241	"2013-07-12"	22652	"24.8"
7912	543	"2013-07-12"	22648	"23.55"
7913	2590	"2013-07-12"	22646	"11.95"
7914	270	"2013-07-12"	22644	"8.9"
7915	1212	"2013-07-12"	22643	"21.9"
7916	1280	"2013-07-12"	22642	9
7917	2591	"2013-07-12"	22639	"51.9"
7918	391	"2013-07-15"	22653	"8.5"
7919	1682	"2013-07-15"	22650	"30.85"
7920	830	"2013-07-16"	22658	"20.9"
7921	33	"2013-07-16"	22657	"8.9"
7922	2592	"2013-07-16"	22654	"21.9"
7923	2593	"2013-07-16"	22651	"37.3"
7924	684	"2013-07-17"	22660	"14.8"
7925	2274	"2013-07-18"	22672	4
7926	2231	"2013-07-18"	22670	7
7927	2319	"2013-07-18"	22662	30
7928	2594	"2013-07-18"	22656	"39.7"
7929	2595	"2013-07-19"	22687	"11.95"
7930	2226	"2013-07-19"	22684	"16.95"
7931	2055	"2013-07-19"	22682	"13.95"
7932	947	"2013-07-19"	22681	"29.9"
7933	2596	"2013-07-19"	22680	"11.95"
7934	2147	"2013-07-19"	22679	"8.6"
7935	2252	"2013-07-19"	22678	10
7936	2597	"2013-07-19"	22677	"10.95"
7937	211	"2013-07-19"	22675	"18.4"
7938	462	"2013-07-19"	22674	"36.7"
7939	2598	"2013-07-19"	22673	"10.95"
7940	2599	"2013-07-19"	22671	6
7941	2600	"2013-07-19"	22669	"19.95"
7942	2356	"2013-07-19"	22664	"10.95"
7943	2213	"2013-07-19"	22663	20
7944	2601	"2013-08-01"	22614	5
7945	107	"2013-08-05"	22688	5
7946	2602	"2013-08-06"	22691	"23.9"
7947	2358	"2013-08-07"	22703	"7.8"
7948	2241	"2013-08-07"	22694	"16.4"
7949	241	"2013-08-07"	22692	14
7950	2304	"2013-08-07"	22685	"9.8"
7951	1283	"2013-08-08"	22708	10
7952	2603	"2013-08-08"	22707	"10.95"
7953	174	"2013-08-08"	22693	"22.8"
7954	1903	"2013-08-09"	22716	15
7955	1057	"2013-08-09"	22715	"10.95"
7956	1098	"2013-08-09"	22711	8
7957	208	"2013-08-09"	22705	"11.5"
7958	1469	"2013-08-09"	22700	"7.75"
7959	416	"2013-08-09"	22696	"11.95"
7960	1545	"2013-08-09"	22695	"11.95"
7961	2604	"2013-08-12"	22721	"11.95"
7962	699	"2013-08-12"	22719	"5.5"
7963	1851	"2013-08-12"	22709	
7964	1806	"2013-08-12"	22698	"6.5"
7965	2262	"2013-08-12"	22655	6
7966	2605	"2013-08-13"	22676	"11.9"
7967	2600	"2013-08-13"	22668	"51.5"
7968	1482	"2013-08-14"	22732	"18.9"
7969	462	"2013-08-14"	22728	"26.95"
7970	1485	"2013-08-14"	22727	"21.9"
7971	2470	"2013-08-14"	22726	"18.9"
7972	1634	"2013-08-14"	22725	"9.5"
7973	543	"2013-08-14"	22724	"11.95"
7974	131	"2013-08-14"	22699	10
7975	2481	"2013-08-14"	22690	"31.4"
7976	94	"2013-08-15"	22753	7
7977	2105	"2013-08-15"	22744	"9.6"
7978	2606	"2013-08-15"	22738	"8.9"
7979	2510	"2013-08-15"	22737	"11.5"
7980	1904	"2013-08-15"	22734	"37.8"
7981	1490	"2013-08-15"	22627	9
7982	384	"2013-08-15"	22722	"14.8"
7983	356	"2013-08-15"	22728	"14.95"
7984	356	"2013-08-15"		"59.95"
7985	2163	"2013-08-16"	22757	"10.95"
7986	462	"2013-08-16"	22755	"19.5"
7987	1270	"2013-08-16"	22751	"4.5"
7988	1485	"2013-08-16"	22749	"11.5"
7989	1177	"2013-08-16"	22747	8
7990	2607	"2013-08-16"	22743	"29.4"
7991	2358	"2013-08-16"	22730	"23.3"
7992	2159	"2013-08-16"	22729	"21.9"
7993	193	"2013-08-16"	22717	10
7994	2585	"2013-08-16"	22615	"16.9"
7995	2608	"2013-08-19"	22758	"14.8"
7996	1777	"2013-08-19"	22752	"9.8"
7997	631	"2013-08-19"	22748	"13.9"
7998	1075	"2013-08-19"	22740	"26.8"
7999	2609	"2013-08-19"	22723	"16.95"
8000	2262	"2013-08-19"	22739	6
8001	2551	"2013-08-20"	22761	"10.95"
8002	447	"2013-08-20"	22756	"68.55"
8003	2319	"2013-08-20"	22746	"8.5"
8004	1227	"2013-08-20"	22742	"15.95"
8005	414	"2013-08-21"	22765	"4.8"
8006	2610	"2013-08-21"	22764	"10.95"
8007	2078	"2013-08-21"	22762	"10.95"
8008	2511	"2013-08-21"	22760	48
8009	464	"2013-08-22"	22768	"10.95"
8010	1041	"2013-08-22"	22766	"10.95"
8011	1470	"2013-08-22"	22706	"16.85"
8012	1211	"2013-08-23"	22775	10
8013	2409	"2013-08-23"	22770	"9.5"
8014	2611	"2013-08-23"	22767	"11.95"
8015	2612	"2013-08-23"	22759	"56.7"
8016	2529	"2013-08-23"	22786	8
8017	2613	"2013-08-26"	22775	22
8018	2274	"2013-08-26"	22774	"14.95"
8019	1712	"2013-08-26"	22769	"36.8"
8020	2614	"2013-08-27"	22781	"37.95"
8021	209	"2013-08-27"	22778	12
8022	1064	"2013-08-27"	22777	"18.9"
8023	987	"2013-08-28"	22785	"16.8"
8024	1634	"2013-08-29"	22805	"8.5"
8025	33	"2013-08-29"	22804	"8.9"
8026	983	"2013-08-29"	22796	9
8027	447	"2013-08-29"	22794	"14.5"
8028	464	"2013-08-29"	22793	"21.9"
8029	94	"2013-08-29"	22792	"14.8"
8030	2615	"2013-08-29"	22790	"9.5"
8031	2616	"2013-08-29"	22787	"50.8"
8032	513	"2013-08-29"	22783	10
8033	2594	"2013-08-29"	22773	"14.8"
8034	835	"2013-08-30"	22818	10
8035	2381	"2013-08-30"	22812	"10.95"
8036	2617	"2013-08-30"	22809	"13.8"
8037	173	"2013-08-30"	22802	1
8038	2618	"2013-08-30"	22800	"21.9"
8039	2499	"2013-08-30"	22799	"14.8"
8040	91	"2013-08-30"	22798	6
8041	1986	"2013-08-30"	22795	8
8042	2458	"2013-08-30"	22791	"12.5"
8043	2619	"2013-08-30"	22788	"10.95"
8044	712	"2013-08-30"	22780	"31.7"
8045	33	"2013-09-02"	22813	"8.9"
8046	1429	"2013-09-02"	22808	"10.95"
8047	1302	"2013-09-02"	22807	9
8048	2301	"2013-09-02"	22803	"4.8"
8049	939	"2013-09-02"	22801	"19.45"
8050	367	"2013-09-02"	22797	"27.5"
8051	2620	"2013-09-03"	22810	"13.8"
8052	2013	"2013-09-03"	22806	"41.75"
8053	2619	"2013-09-04"	22817	"10.95"
8054	723	"2013-09-04"	22814	"8.9"
8055	464	"2013-09-04"	22811	"10.95"
8056	899	"2013-09-05"	22763	"26.9"
8057	33	"2013-09-06"	22831	"8.6"
8058	1280	"2013-09-06"	22826	"13.5"
8059	2621	"2013-09-06"	22824	"79.6"
8060	2622	"2013-09-06"	22823	"10.95"
8061	2623	"2013-09-06"	22822	"14.8"
8062	107	"2013-09-06"	22821	"10.95"
8063	2267	"2013-09-06"	22819	"15.95"
8064	372	"2013-09-09"	22828	"21.9"
8065	793	"2013-09-09"	22827	10
8066	1967	"2013-09-09"	22689	"65.25"
8067	2	"2013-09-09"	22832	"14.8"
8068	2624	"2013-09-10"	22829	"26.7"
8069	2479	"2013-09-11"	22825	"13.95"
8070	1958	"2013-09-12"	22840	"10.95"
8071	2227	"2013-09-12"	22837	"24.9"
8072	529	"2013-09-12"	22833	"52.3"
8073	437	"2013-09-12"	22830	"22.9"
8074	193	"2013-09-13"	22839	10
8075	1057	"2013-09-13"	22834	"13.9"
8076	62	"2013-09-16"	22850	"4.5"
8077	1679	"2013-09-16"	22848	"14.95"
8078	680	"2013-09-16"	22845	"9.5"
8079	957	"2013-09-16"	22836	"23.45"
8080	675	"2013-09-16"	22835	5
8081	2057	"2013-09-17"	22843	"10.95"
8082	1615	"2013-09-17"	22842	"24.9"
8083	944	"2013-09-17"	22841	"8.6"
8084	2625	"2013-09-18"	22849	"21.95"
8085	2465	"2013-09-19"	22849	"10.95"
8086	807	"2013-09-19"	22862	"5.5"
8087	2618	"2013-09-02"		13
8088	1980	"2013-09-17"		145
8089	1924	"2013-09-19"	22864	"16.45"
8090	2626	"2013-09-19"	22859	"11.95"
8091	2619	"2013-09-19"	22852	"13.95"
8092	2627	"2013-09-20"	22868	"22.5"
8093	297	"2013-09-20"	22863	"34.8"
8094	2628	"2013-09-20"	22858	"11.95"
8095	2629	"2013-09-20"	22857	"29.8"
8096	2296	"2013-09-20"	22855	"26.8"
8097	2558	"2013-09-20"	22846	"8.9"
8098	463	"2013-09-20"	22815	"9.5"
8099	2630	"2013-09-20"	22686	8
8100	2625	"2013-09-23"	22869	"9.5"
8101	483	"2013-09-23"	22853	"24.8"
8102	1676	"2013-09-23"	22844	"29.4"
8103	270	"2013-09-24"	22871	20
8104	1645	"2013-09-24"	22865	"55.7"
8105	1562	"2013-09-25"	22873	"37.8"
8106	2139	"2013-09-25"	22872	10
8107	2631	"2013-09-25"	22870	"33.1"
8108	469	"2013-09-26"	22876	5
8109	2632	"2013-09-26"	22874	"27.8"
8110	2278	"2013-09-26"	22866	"26.7"
8111	1695	"2013-09-26"	22854	"14.8"
8112	385	"2013-09-27"	22882	"29.8"
8113	2633	"2013-09-27"	22880	25
8114	2005	"2013-09-27"	22879	"14.95"
8115	1187	"2013-09-27"	22877	"23.9"
8116	1283	"2013-09-27"	22875	"30.9"
8117	2634	"2013-09-30"	22888	"10.95"
8118	1878	"2013-09-30"	22881	"35.85"
8119	1043	"2013-09-30"	22878	"10.95"
8120	33	"2013-10-01"	22893	10
8121	946	"2013-10-01"	22887	"11.95"
8122	2610	"2013-10-01"	22886	10
8123	2432	"2013-10-02"	22904	"14.95"
8124	2635	"2013-10-02"	22896	5
8125	2636	"2013-10-02"	22891	48
8126	2637	"2013-10-02"	22889	"35.8"
8127	737	"2013-10-02"	22884	"4.5"
8128	876	"2013-10-04"	22908	"8.5"
8129	2638	"2013-10-04"	22907	"11.95"
8130	256	"2013-10-04"	22905	"12.95"
8131	2425	"2013-10-04"	22903	"15.2"
8132	2639	"2013-10-04"	22902	6
8133	2640	"2013-10-04"	22900	"7.8"
8134	2641	"2013-10-04"	22899	"27.75"
8135	949	"2013-10-04"	22894	"15.2"
8136	647	"2013-10-04"		"104.9"
8137	1635	"2013-10-07"	22901	"17.5"
8138	1043	"2013-10-07"	22898	"10.95"
8139	2642	"2013-10-07"	22890	43
8140	2643	"2013-10-08"	22906	"47.6"
8141	8	"2013-10-08"	22895	"8.4"
8142	8	"2013-10-08"		40
8143	1326	"2013-10-09"	22914	"15.05"
8144	17	"2013-10-09"	22912	"34.7"
8145	2644	"2013-10-09"	22011	10
8146	2645	"2013-10-09"	22910	"13.8"
8147	391	"2013-10-09"	22909	"23.45"
8148	682	"2013-10-10"	22920	"23.9"
8149	516	"2013-10-11"	22926	"21.9"
8150	957	"2013-10-11"	22919	"19.9"
8151	611	"2013-10-11"	22913	"11.95"
8152	1967	"2013-10-11"	22897	"10.95"
8153	2646	"2013-10-11"	22892	"27.9"
8154	2478	"2013-10-14"	22925	"11.5"
8155	2647	"2013-10-14"	22922	"44.4"
8156	2468	"2013-10-14"	22918	"12.5"
8157	1635	"2013-10-14"	22917	8
8158	442	"2013-10-14"	22916	5
8159	611	"2013-10-15"	22938	"23.9"
8160	2648	"2013-10-15"	22932	"23.9"
8161	382	"2013-10-15"	22931	"25.95"
8162	2154	"2013-10-15"	22930	"18.9"
8163	723	"2013-10-15"	22929	"10.9"
8164	2099	"2013-10-15"	22921	"16.9"
8165	2020	"2013-10-15"	22915	6
8166	2479	"2013-10-16"	22935	"22.8"
8167	2649	"2013-10-16"	22928	37
8168	1980	"2013-10-17"	22945	20
8169	1283	"2013-10-17"	22943	"19.8"
8170	992	"2013-10-17"	22937	20
8171	516	"2013-10-17"	22936	"25.9"
8172	2599	"2013-10-17"	22934	"15.95"
8173	2111	"2013-10-18"	22949	"11.95"
8174	1328	"2013-10-18"	22948	"20.9"
8175	462	"2013-10-18"	22946	"47.6"
8176	2650	"2013-10-18"	22942	"18.5"
8177	462	"2013-10-18"	22941	"82.2"
8178	2651	"2013-10-18"	22940	4
8179	2587	"2013-10-21"	22964	10
8180	2186	"2013-10-22"	22954	"11.95"
8181	2603	"2013-10-21"	22953	"70.3"
8182	707	"2013-10-21"	22939	"11.95"
8183	2498	"2013-10-22"	22960	27
8184	1876	"2013-10-22"	22958	"15.3"
8185	2373	"2013-10-22"	22955	"23.9"
8186	1572	"2013-10-22"	22951	"8.5"
8187	2064	"2011-01-10"	22950	"8.6"
8188	2652	"2013-10-23"	22962	"11.95"
8189	1486	"2013-10-23"	22957	"35.85"
8190	2653	"2013-10-24"	22978	4
8191	1903	"2013-10-24"	22975	"17.5"
8192	2218	"2013-10-24"	22973	"19.95"
8193	1708	"2013-10-24"	22971	"11.95"
8194	2409	"2013-10-24"	22970	"24.85"
8195	2654	"2013-10-24"	22968	"17.75"
8196	2617	"2013-10-24"	22965	"23.9"
8197	55	"2013-10-24"	22963	"15.95"
8198	2281	"2013-10-24"	22961	"61.15"
8199	2655	"2013-10-24"	22947	"32.75"
8200	1810	"2013-10-29"	22982	"21.95"
8201	2117	"2013-10-29"	22972	"15.05"
8202	440	"2013-10-29"	22952	"85.3"
8203	303	"2013-10-29"	22944	"11.95"
8204	1156	"2013-10-30"	22988	7
8205	88	"2013-10-30"	22979	"13.85"
8206	2289	"2013-10-30"	22977	"11.95"
8207	1846	"2013-11-01"	22983	6
8208	1696	"2013-11-04"	22994	"15.2"
8209	2563	"2013-11-04"	22990	"4.5"
8210	2504	"2013-11-04"	22989	"14.5"
8211	699	"2013-11-04"	22987	5
8212	948	"2013-11-04"	22986	4
8213	1814	"2013-11-04"	22976	"6.5"
8214	38	"2013-11-05"	22996	10
8215	718	"2013-11-05"	22995	"11.95"
8216	2579	"2013-11-05"	22992	"9.5"
8217	432	"2013-11-05"	22991	"18.9"
8218	1645	"2013-11-05"	22984	"50.8"
8219	23	"2013-11-06"	23001	"8.9"
8220	2529	"2013-11-06"	22999	"15.95"
8221	2518	"2013-11-06"	22998	"9.5"
8222	1872	"2013-11-06"	22969	"11.8"
8223	2656	"2013-11-06"	22967	"66.1"
8224	2078	"2013-11-06"	22966	9
8225	981	"2013-11-07"	23008	"12.5"
8226	391	"2013-11-07"	22993	"16.5"
8227	358	"2013-11-07"	22974	"23.8"
8228	2657	"2013-11-08"	23010	"13.5"
8229	617	"2013-11-08"	23005	"16.8"
8230	442	"2013-11-08"	23000	16
8231	2565	"2013-11-08"	22997	"47.8"
8232	2174	"2013-11-11"	23012	"11.95"
8233	131	"2013-11-11"	23006	"11.95"
8234	2084	"2013-11-12"	23019	"11.95"
8235	2319	"2013-11-12"	23013	"11.5"
8236	2658	"2013-11-12"	23009	20
8237	193	"2013-11-12"	23021	"25.9"
8238	1440	"2013-11-12"	23018	"9.8"
8239	786	"2013-11-12"	23017	"16.8"
8240	442	"2013-11-12"	23016	15
8241	1788	"2013-11-12"	23015	"8.5"
8242	2489	"2013-11-12"	23002	"14.45"
8243	1137	"2013-11-15"	23027	"23.9"
8244	2330	"2013-11-15"	23024	"33.7"
8245	2654	"2013-11-15"	23022	"2.5"
8246	1854	"2013-11-15"	23004	4
8247	937	"2013-11-15"	23925	30
8248	1316	"2013-11-18"	23029	"23.9"
8249	34	"2013-11-18"	23011	"26.1"
8250	605	"2013-11-21"	23038	"16.9"
8251	2057	"2013-11-21"	23037	"11.65"
8252	2659	"2013-11-21"	23036	"24.95"
8253	1854	"2013-11-21"	23034	7
8254	759	"2013-11-21"	23033	"11.95"
8255	2619	"2013-11-21"	23032	5
8256	1995	"2013-11-21"	23023	"8.5"
8257	2660	"2013-11-21"	23052	"14.95"
8258	939	"2013-11-22"	23049	"8.5"
8259	1328	"2013-11-22"	23046	"23.9"
8260	2661	"2013-11-22"	23044	"24.9"
8261	113	"2013-11-22"	23043	"9.5"
8262	513	"2013-11-22"	23040	"13.95"
8263	2330	"2013-11-22"	23039	7
8264	702	"2013-11-22"	23031	"35.85"
8265	462	"2013-11-22"	23026	"16.95"
8266	2621	"2013-11-21"	23041	"32.7"
8267	939	"2013-11-26"	23050	"11.95"
8268	2662	"2013-11-26"	23042	"42.3"
8269	2442	"2013-11-27"	23065	"15.2"
8270	107	"2013-11-27"	23064	7
8271	2565	"2013-11-27"	23056	"52.9"
8272	2619	"2013-11-27"	23055	5
8273	2623	"2013-11-27"	23054	"11.95"
8274	982	"2013-11-27"	23047	"12.95"
8275	2310	"2013-11-28"	23070	"11.95"
8276	2550	"2013-11-28"	23066	"10.95"
8277	2066	"2013-11-28"	23063	"6.5"
8278	1492	"2013-11-28"	23062	"12.9"
8279	1492	"2013-11-28"		72
8280	2663	"2013-11-28"	23060	"44.4"
8281	2395	"2013-11-28"	23035	"8.5"
8282	2552	"2013-11-29"	23079	9
8283	1469	"2013-11-29"	23076	5
8284	2438	"2013-11-29"	23061	"10.9"
8285	2478	"2013-11-29"	23058	10
8286	703	"2013-11-01"		"49.95"
8287	2664	"2013-11-29"		"59.95"
8288	2319	"2013-12-02"	23069	5
8289	379	"2013-12-02"	23071	"25.8"
8290	549	"2013-12-03"	23082	"26.1"
8291	2231	"2013-12-03"	23081	"11.5"
8292	181	"2013-12-03"	23075	"11.95"
8293	1245	"2013-12-03"	23074	"12.5"
8294	2141	"2013-12-05"	23091	"10.95"
8295	173	"2013-12-05"	23090	20
8296	624	"2013-12-05"	23089	10
8297	2498	"2013-12-05"	23083	"8.5"
8298	2650	"2013-12-05"	23072	18
8299	1854	"2013-12-05"	23053	17
8300	1503	"2013-12-05"	23048	"26.25"
8301	2243	"2013-12-06"	23106	"4.5"
8302	2644	"2013-12-06"	23100	"8.5"
8303	2231	"2001-12-06"	23097	"11.5"
8304	1336	"2013-12-06"	23086	"19.5"
8305	2362	"2013-12-06"	23085	"37.9"
8306	2599	"2013-12-06"	23084	"14.95"
8307	2111	"2013-12-06"	23067	"11.95"
8308	5	"2013-12-10"	23095	"9.8"
8309	667	"2013-12-10"	23094	"10.95"
8310	168	"2013-12-10"	23073	"23.9"
8311	1931	"2013-12-10"	23093	"15.95"
8312	2639	"2013-12-10"	23030	4
8313	947	"2013-12-11"	23102	"26.1"
8314	1612	"2013-12-11"	23101	"11.95"
8315	35	"2013-12-11"	23077	"21.9"
8316	206	"2013-12-11"	23109	"20.9"
8317	2283	"2013-12-11"	23105	"4.5"
8318	2053	"2013-12-11"	23104	"17.95"
8319	299	"2013-12-12"	23116	"10.95"
8320	1754	"2013-12-12"	23098	"14.85"
8321	1635	"2013-12-13"	23123	"11.95"
8322	246	"2013-12-13"	23122	"7.8"
8323	2665	"2013-12-13"	23120	"7.5"
8324	66	"2013-12-13"	23118	"17.9"
8325	667	"2013-12-13"	23114	"81.6"
8326	2159	"2013-12-13"	23111	"12.8"
8327	1336	"2013-12-13"	23110	15
8328	2580	"2013-12-13"	23107	"14.9"
8329	285	"2013-12-16"	23124	"14.9"
8330	2666	"2013-12-16"	23121	"55.6"
8331	462	"2013-12-17"	23125	"20.5"
8332	794	"2013-12-16"	23117	"11.5"
8333	2231	"2013-12-16"	23115	"9.5"
8334	2078	"2013-12-17"	23113	"11.95"
8335	2667	"2013-12-17"	23112	5
8336	1490	"2013-12-17"	23108	5
8337	699	"2013-12-17"	23103	"24.1"
8338	1744	"2013-12-17"	23068	"19.45"
8339	1302	"2013-12-18"	23128	"4.3"
8340	256	"2013-12-18"	23126	33
8341	2668	"2013-12-19"	23147	"15.9"
8342	2467	"2013-12-19"	23146	"11.3"
8343	2110	"2013-12-19"	23132	"39.95"
8344	208	"2013-12-19"	23129	"12.95"
8345	667	"2013-12-19"	23127	"23.9"
8346	1302	"2013-12-20"	23145	"3.9"
8347	462	"2013-12-20"	23143	"4.8"
8348	946	"2013-12-20"	23142	"11.95"
8349	2163	"2013-12-20"	23141	"7.8"
8350	1985	"2013-12-20"	23140	"8.5"
8351	2000	"2013-12-20"	23139	"15.4"
8352	1013	"2013-12-20"	23138	"11.95"
8353	2658	"2013-12-20"	23137	"55.05"
8354	2582	"2013-12-20"	23136	"11.35"
8355	570	"2013-12-20"	23135	"10.95"
8356	1365	"2013-12-20"	23133	"17.95"
8357	2310	"2013-12-20"	23131	"13.8"
8358	463	"2013-12-20"	23130	"6.5"
8359	1854	"2013-12-23"	23148	"4.5"
8360	1399	"2013-12-23"	23144	"11.95"
8361	1777	"2013-12-23"	23134	"23.5"
8362	804	"2013-12-30"	23156	"14.95"
8363	1527	"2013-12-30"	23153	"8.6"
8364	882	"2013-12-30"	23152	"11.95"
8365	2669	"2013-12-30"	23151	"19.95"
8366	2670	"2013-12-30"	23150	5
8367	727	"2014-01-03"	23155	"14.9"
8368	2671	"2014-01-07"	23161	"48.7"
8369	143	"2014-01-07"	23160	"26.8"
8370	2672	"2014-01-07"	23158	"15.1"
8371	1275	"2014-01-09"	23169	"14.8"
8372	981	"2014-01-09"	23164	"10.95"
8373	2673	"2015-11-30"	25238	"9.5"
8374	2674	"2014-01-10"	23180	"35.1"
8375	2278	"2014-01-10"	23176	"8.5"
8376	2272	"2014-01-10"	23173	"21.5"
8377	2306	"2014-01-10"	23168	51
8378	2218	"2014-01-10"	23167	"31.9"
8379	2609	"2014-01-10"	23166	"10.5"
8380	2283	"2014-01-10"	23165	"9.8"
8381	2675	"2014-01-10"	23154	"25.6"
8382	55	"2014-01-13"	23181	"19.2"
8383	939	"2014-01-13"	23177	"16.8"
8384	2671	"2014-01-13"	23175	"11.95"
8385	88	"2014-01-13"	23171	24
8386	346	"2014-01-13"	23170	"48.85"
8387	278	"2014-01-14"	23192	"8.5"
8388	2278	"2014-01-14"	23186	"7.5"
8389	2099	"2014-01-14"	23183	15
8390	430	"2014-01-14"	23182	"11.95"
8391	3	"2014-01-14"	23179	"10.95"
8392	472	"2014-01-14"	23174	"18.5"
8393	994	"2014-01-15"	23185	"8.6"
8394	2676	"2014-01-15"	23184	7
8395	2005	"2014-01-15"	23178	"11.95"
8396	2677	"2014-01-15"	23163	"11.95"
8397	442	"2014-01-16"	23188	"4.5"
8398	1381	"2014-01-16"	23187	"54.5"
8399	381	"2014-01-17"	23198	"32.8"
8400	811	"2014-01-17"	23197	8
8401	1854	"2014-01-17"	23195	"16.8"
8402	2653	"2014-01-17"	23191	5
8403	299	"2014-01-17"	23189	"17.8"
8404	2678	"2014-01-20"	23194	"14.95"
8405	2679	"2014-01-20"	23193	"14.95"
8406	2680	"2014-01-21"	23202	"25.8"
8407	944	"2014-01-21"	23201	"18.9"
8408	1997	"2014-01-21"	23172	"51.85"
8409	2681	"2014-01-22"	23204	"19.95"
8410	1365	"2014-01-22"	23203	"43.95"
8411	2219	"2014-01-22"	23200	"11.95"
8412	945	"2014-01-22"	23199	"11.8"
8413	1452	"2014-01-23"	23205	"5.8"
8414	1384	"2014-01-24"	23211	"16.95"
8415	2682	"2014-01-24"	23210	"11.95"
8416	2528	"2014-01-24"	23208	"23.9"
8417	2683	"2014-01-24"	23207	"36.85"
8418	2441	"2014-01-24"	23206	"12.35"
8419	513	"2014-01-24"	23196	"37.9"
8420	2159	"2014-01-27"	23215	"11.95"
8421	811	"2014-01-27"	23209	"18.5"
8422	2684	"2014-01-28"	23213	"24.95"
8423	971	"2014-01-29"	23223	"24.9"
8424	2479	"2014-01-29"	23222	"25.9"
8425	2515	"2014-01-29"	23220	"25.2"
8426	2621	"2014-01-30"	23218	"11.8"
8427	513	"2014-01-30"	23221	"8.5"
8428	2274	"2014-01-31"	23231	6
8429	2685	"2014-01-31"	23230	"47.8"
8430	288	"2014-01-31"	23229	"44.85"
8431	550	"2014-01-31"	23217	"43.65"
8432	35	"2014-03-05"	23296	"29.9"
8433	2686	"2014-03-05"	23313	"31.6"
8434	430	"2014-03-05"	23318	"25.3"
8435	2687	"2014-03-05"	23324	"30.9"
8436	222	"2014-03-04"	23300	"16.95"
8437	2658	"2014-03-04"	23304	10
8438	2621	"2014-03-04"	23309	"30.8"
8439	807	"2014-03-04"	23310	"21.9"
8440	2146	"2014-03-04"	23311	"35.85"
8441	2375	"2014-03-04"	23321	"21.9"
8442	96	"2014-02-03"	23233	"11.95"
8443	2158	"2014-02-03"	23227	"9.5"
8444	2688	"2014-02-03"	23234	"9.8"
8445	462	"2014-02-04"	23232	"56.3"
8446	2689	"2014-02-04"	23226	"37.5"
8447	289	"2014-02-04"	23214	25
8448	288	"2014-02-05"	23241	"25.9"
8449	2636	"2014-02-05"	23240	"10.95"
8450	2690	"2014-02-05"	23239	"14.4"
8451	1067	"2014-02-05"	23238	18
8452	2691	"2014-02-05"	23236	"14.3"
8453	1560	"2014-02-06"	23248	"19.95"
8454	432	"2014-02-06"	23244	"11.95"
8455	2236	"2014-02-06"	23242	"40.3"
8456	2361	"2014-02-06"	23190	"21.5"
8457	2690	"2014-02-07"	23255	"14.4"
8458	2	"2014-02-07"	23254	"9.5"
8459	1935	"2014-02-07"	23249	"33.9"
8460	380	"2014-02-07"	23247	"10.95"
8461	2232	"2014-02-07"	23245	"12.9"
8462	2584	"2014-02-07"	23243	"26.2"
8463	131	"2014-02-07"	23235	"11.95"
8464	2619	"2014-02-07"	23225	"12.2"
8465	1630	"2014-02-10"	23252	"7.8"
8466	2282	"2014-02-10"	23253	"14.5"
8467	289	"2014-02-10"	23251	10
8468	55	"2014-02-11"	23246	"60.8"
8469	2692	"2014-02-12"	23271	"10.95"
8470	2256	"2014-02-12"	23268	"24.8"
8471	513	"2014-02-12"	23266	"21.9"
8472	878	"2014-02-12"	23265	"25.9"
8473	2408	"2014-02-12"	23260	"21.9"
8474	311	"2014-02-12"	23257	"10.8"
8475	2693	"2014-02-13"	23281	"8.5"
8476	1767	"2014-02-13"	23274	"11.95"
8477	1399	"2014-02-13"	23270	"10.95"
8478	2694	"2014-02-13"	23267	"51.75"
8479	2592	"2014-02-13"	23262	"23.9"
8480	382	"2014-02-13"	23258	"25.7"
8481	391	"2014-02-13"	23256	"27.3"
8482	2695	"2014-02-14"	23289	"10.95"
8483	2696	"2014-02-14"	23282	"6.5"
8484	163	"2014-02-14"	23279	15
8485	2697	"2014-02-14"	23278	"34.55"
8486	2601	"2014-02-14"	23277	"9.8"
8487	1622	"2014-02-14"	23275	"39.2"
8488	2698	"2014-02-14"	23273	"17.95"
8489	2699	"2014-02-14"	23269	"25.9"
8490	174	"2014-02-14"	23263	"10.95"
8491	2319	"2014-02-14"	23259	"4.5"
8492	2498	"2014-02-25"	23288	"32.95"
8493	2483	"2014-02-25"	23285	"11.95"
8494	2700	"2014-02-25"	23283	"25.4"
8495	2701	"2014-02-25"	23264	5
8496	2701	"2014-02-26"	23250	"13.95"
8497	2319	"2014-02-26"	23295	6
8498	50	"2014-02-26"	23291	"16.8"
8499	2458	"2014-02-26"	23280	"29.45"
8500	2702	"2014-02-27"	23303	"13.85"
8501	2703	"2014-02-27"	23302	"10.95"
8502	2296	"2014-02-27"	23301	"14.85"
8503	600	"2014-02-27"	23292	"26.9"
8504	549	"2014-02-27"	23290	"11.95"
8505	697	"2014-02-27"	23284	"38.85"
8506	2489	"2014-02-28"	23325	"18.75"
8507	750	"2014-02-28"	23312	"10.95"
8508	737	"2014-02-28"	23308	"10.95"
8509	712	"2014-03-03"	23316	"21.9"
8510	800	"2014-03-03"	23307	"8.7"
8511	380	"2014-03-03"	23294	"7.5"
8512	208	"2014-03-05"	23332	"11.95"
8513	464	"2014-03-06"	23329	"26.9"
8514	1013	"2014-03-06"	23328	"17.85"
8515	1280	"2014-03-06"	23320	"25.55"
8516	1424	"2014-03-06"	23319	"24.8"
8517	253	"2014-03-06"	23287	"25.45"
8518	2658	"2014-03-07"	23342	"11.95"
